ID_REALISATRICE	PRENOM_REALISATRICE	NOM_REALISATRICE	TITRE_ORIGINAL	ANNEE	TYPE	GENRE	FORMAT	LANGUE_ORIGINALE	LANGUE_AUTRE	EPISODES
1248	Danièle	Lacourse	Chronique d'un génocide annoncé - partie 2 - Nous avons été des lâches	1996	Documentaire		Long métrage	français		
1248	Danièle	Lacourse	Chronique d'un génocide annoncé - partie 3 - Nous nous sentons trahis	1996	Documentaire		Long métrage	français		
1248	Danièle	Lacourse	La part de Dieu, la part du diable	1995	Documentaire		Moyen métrage	français		
1248	Danièle	Lacourse	Pris au piège	1995	Documentaire		Moyen métrage, Long métrage	français		
1248	Danièle	Lacourse	El Mozote: l'histoire muselée	1994	Documentaire		Long métrage	français		
1248	Danièle	Lacourse	Nuit et silence	1990	Documentaire		Moyen métrage	français		
1248	Danièle	Lacourse	Le pays interdit	1989	Documentaire		Long métrage	français		
1248	Danièle	Lacourse	Nicaragua, la guerre sale	1985	Documentaire		Long métrage	autre	espagnol, s.-t. français	
10219	Delphine	Le Courtois	Corps Contrarié	2017	Fiction	Drame	Court métrage	français		
10219	Delphine	Le Courtois	Le Plongeon	2013	Fiction	Drame	Court métrage	français		
1782	Delphine	Piperni	Les grandes soifs	2015	Documentaire		Moyen métrage	autre	français, s.-t. français	
1782	Delphine	Piperni	Expérience dominicaine	2011	Documentaire		Court métrage	français		
11162	Denise	Filiatrault	Ma vie en cinémascope	2004	Fiction	Drame	Long métrage	français		
11162	Denise	Filiatrault	L'odyssée d'Alice Tremblay	2002	Fiction	Comédie	Long métrage	français		
11162	Denise	Filiatrault	Laura Cadieux... la suite	1999				français		
11162	Denise	Filiatrault	C't'à ton tour, Laura Cadieux	1998	Fiction	Comédie	Long métrage	français		
9425	Denyse	Benoit	Le secret de Cyndia	2003	Fiction	Drame	Long métrage	français		
9425	Denyse	Benoit	Two thieves	1991	Film d'art / danse		Court métrage	anglais		
9425	Denyse	Benoit	Le dernier havre	1986	Fiction	Drame	Long métrage	français		
9425	Denyse	Benoit	La belle apparence	1979	Fiction	Drame	Long métrage	français		
9425	Denyse	Benoit	La crue	1976	Fiction	Drame	Court métrage	français		
9425	Denyse	Benoit	Un instant près d'elle	1974	Fiction	Drame	Court métrage	français		
10428	Diane	Obomsawin	J'aime les filles	2016	Animation		Court métrage	français		
10428	Diane	Obomsawin	La Forêt	2014	Animation		Court métrage	français		
10428	Diane	Obomsawin	Kaspar	2012	Animation		Court métrage	français		
10428	Diane	Obomsawin	Vistas: Walk-in-the-forest	2009	Animation		Court métrage	anglais		
10428	Diane	Obomsawin	Ici par ici	2006	Animation		Court métrage	français		
2659	Diane	Poitras	Nuits	2014	Documentaire		Long métrage	français		
2659	Diane	Poitras	La voisine	1996	Fiction, Film d'art / danse	Drame	Long métrage	français		
2659	Diane	Poitras	Un léger vertige	1990	Fiction	Drame	Long métrage	français		
1235	Doïna	Harap	Ce corps qui parle	2013	Documentaire		Moyen métrage	français		
1235	Doïna	Harap	Peter Krausz - No Man’s Land	2009	Documentaire		Long métrage	français		
1235	Doïna	Harap	Vieillir en solo: le défi	2005	Documentaire		Long métrage	français		
1235	Doïna	Harap	Solo parent	2003	Documentaire		Long métrage	français		
1235	Doïna	Harap	Vivre en solo	2001	Documentaire		Long métrage	français		
1235	Doïna	Harap	Sylvia Safdie, gardienne des pierres	2001	Documentaire		Long métrage	français		
1235	Doïna	Harap	La Roumanie ma mère et moi	1995	Documentaire		Moyen métrage	français		
1422	Dorothy	Todd Hénaut	You Won't Need Running Shoes, Darling	1996	Documentaire		Moyen métrage	anglais		
1422	Dorothy	Todd Hénaut	Un amour naissant	1991	Fiction	Romance	Court métrage	français		
1422	Dorothy	Todd Hénaut	Québec... Un peu... Beaucoup... Passionnément...	1989	Documentaire		Long métrage	français		
1422	Dorothy	Todd Hénaut	Les Terribles Vivantes	1986	Documentaire		Long métrage	français		
1422	Dorothy	Todd Hénaut	Horse-Drawn Magic	1979	Documentaire		Court métrage	français		
1422	Dorothy	Todd Hénaut	Sun, Wind and Wood	1978	Documentaire		Court métrage	français		
1422	Dorothy	Todd Hénaut	The New Alchemists	1974	Documentaire		Court métrage	anglais		
1422	Dorothy	Todd Hénaut	VTR Rosedale	1974	Documentaire		Court métrage	anglais		
9509	Edith	Jorisch	L'héritier	2017	Documentaire		Long métrage	français		
9513	Eisha	Marjara	Venus	2017	Fiction	Comédie	Long métrage	anglais		
9513	Eisha	Marjara	House for Sale	2012	Fiction	Drame	Court métrage	anglais		
9513	Eisha	Marjara	The Tourist	2006	Fiction	Drame	Court métrage	anglais		
9513	Eisha	Marjara	Desperately Seeking Helen	2000	Documentaire		Long métrage	anglais		
1258	Éliette	Aubin	La vie est un simple rendez-vous	2003	Documentaire		Long métrage	français		
1258	Éliette	Aubin	Oppression: le déficit de l'attention	1999	Documentaire		Long métrage, Série	français		
1258	Éliette	Aubin	De la contestation comme vertu	1998	Documentaire		Long métrage	français		
1258	Éliette	Aubin	Jeunes, beaux et entreprenants	1997	Documentaire		Moyen métrage	français		
1258	Éliette	Aubin	Les pays du Québec : Montréal urbain 1900-1950	1994	Documentaire		Court métrage, Série	français		2
1258	Éliette	Aubin	Les pouvoirs de l'âge	1989	Documentaire		Court métrage	français		
1258	Éliette	Aubin	La cigogne technologique	1987	Documentaire		Moyen métrage	français		
7001	Elisabeth	Desbiens	Lola &amp; Claire	2017	Fiction	Drame	Court métrage	français		
7001	Elisabeth	Desbiens	Était une bête	2016	Fiction	Drame	Court métrage	français		
7001	Elisabeth	Desbiens	Jordan Matter in Montreal	2016	Documentaire		Court métrage	autre	anglais, s.-t. anglais	
9048	Elza	Kephart	Slaxx	2020	Fiction	Fantastique	Long métrage	anglais		
9048	Elza	Kephart	In Search of a Lost Continent	2016	Fiction		Court métrage	autre	sans dialogues	
9048	Elza	Kephart	Go in the Wilderness	2013	Fiction	Fantastique	Moyen métrage	anglais		
9048	Elza	Kephart	Beyond the pearly gates of ill-repute	2006	Fiction	Comédie	Court métrage	anglais		
9048	Elza	Kephart	Graveyard Alive - A zombie nurse in love	2003	Fiction	Fantastique	Long métrage	anglais		
9048	Elza	Kephart	Naughty Soxxx	2002	Fiction	Comédie	Court métrage	anglais		
12547	Émilie	Baillargeon	Les esprits de l’Île	2017	Documentaire		Court métrage	français	français, créole	
12547	Émilie	Baillargeon	Les sauterelles	2017	Fiction	Drame	Court métrage	français		
12547	Émilie	Baillargeon	La maison de Yara	2016	Documentaire		Court métrage	autre	arabe, anglais, allemand	
12547	Émilie	Baillargeon	L’Île aux oiseaux	2014	Documentaire		Court métrage, Série	français		3
12547	Émilie	Baillargeon	Raymond Gervais - Le regard et l'écoute	2014	Documentaire		Court métrage	français		
12547	Émilie	Baillargeon	À l'horizon	2013	Fiction	Drame	Court métrage	français		
12547	Émilie	Baillargeon	La tache	2012	Fiction	Drame	Court métrage	français		
12547	Émilie	Baillargeon	Le temps d'une chanson	2012	Documentaire		Moyen métrage	français		
12547	Émilie	Baillargeon	El Motemei	2010	Documentaire		Court métrage	français		
13153	Émilie	Beaulieu-Guérette	L'autre Rio	2017	Documentaire		Long métrage	français		
13153	Émilie	Beaulieu-Guérette	En Attendant Oktay	2012	Documentaire		Court métrage	français		
13153	Émilie	Beaulieu-Guérette	Old Orchard Blues	2012	Documentaire		Court métrage	français		
1226	Émilie	Gauthier	Imparfaite	2013	Fiction	Drame	Court métrage	français		
1226	Émilie	Gauthier	Couleurs d'ici	2013	Documentaire		Série	français		50
1226	Émilie	Gauthier	Ressac	2013	Fiction	Drame	Court métrage	français		
1226	Émilie	Gauthier	Les choix de Céline	2012	Documentaire		Court métrage	français		
1226	Émilie	Gauthier	Dévotion et compromis	2012	Fiction	Comédie	Court métrage	français		
13376	Emmanuelle	Vandycke	Prisonnier 9157	2017	Documentaire		Moyen métrage	français		
13376	Emmanuelle	Vandycke	Arrête ton cinéma!	2003	Documentaire		Long métrage	français		
4121	Erica	Pomerance	L'après coup, la voix des Maliennes	2019	Documentaire		Long métrage	français		
4121	Erica	Pomerance	Migrants des dunes	2017	Documentaire		Court métrage	autre	français, dogon, s.-t. anglais	
4121	Erica	Pomerance	Djoliba environment - Hands on the Earth	2016	Documentaire		Moyen métrage	autre	anglais, dogon, s.-t. anglais	
4121	Erica	Pomerance	Daba Kamalen - Farmquest	2014	Documentaire		Court métrage, Série	autre	anglais, Bambara, s.-t. anglais	8
4121	Erica	Pomerance	Bannir le couteau de l'excision	2013	Documentaire		Court métrage	autre	français, s.-t. français	
4121	Erica	Pomerance	La fille de Coulibaly	2013	Fiction	Drame	Court métrage	français		
4121	Erica	Pomerance	Opération Survie	2010	Documentaire		Moyen métrage	français		
4121	Erica	Pomerance	Le pacte	2009	Documentaire		Moyen métrage	français		
4121	Erica	Pomerance	Miroir en face	2007	Documentaire		Long métrage	français		
4121	Erica	Pomerance	Montréal Yiddish	2006	Documentaire		Long métrage	français		
4121	Erica	Pomerance	Dabla! Excision	2003	Documentaire		Long métrage	français		
4121	Erica	Pomerance	Parler pour survivre	2003	Documentaire		Court métrage, Série	autre	français, anglais, cri	5
4121	Erica	Pomerance	Tabala : Rythmes dans le vent	1997	Documentaire		Long métrage	français		
4121	Erica	Pomerance	Cent millions de jeunes	1967	Documentaire		Court métrage, Série	français		3
4121	Erica	Pomerance	Femmes de métier		Documentaire		Court métrage, Série	français		6
1301	Esther	Valiquette	Extenderis	1993	Documentaire		Court métrage	français		
1301	Esther	Valiquette	Le singe bleu	1992	Documentaire		Court métrage	français		
1301	Esther	Valiquette	Le Récit d'A	1990	Docufiction		Court métrage	français		
8855	Évangéline	De Pas	Les Dames aux caméras - Micheline Lanctôt par Évangéline De Pas	2014	Documentaire		Court métrage	français		
8855	Évangéline	De Pas	Gagner le nord!	2011	Documentaire		Moyen métrage	français		
8855	Évangéline	De Pas	Maritime	2008	Documentaire		Série	français		3
8855	Évangéline	De Pas	Seul, mais avec d'autres	2003	Documentaire		Moyen métrage	français		
1239	Ève	Lamont	Pas une de plus	2022	Documentaire		Série	français		8
1239	Ève	Lamont	La coop de ma mère	2021	Documentaire		Long métrage	français		
1239	Ève	Lamont	Le chantier des possibles	2016	Documentaire		Long métrage	français		
1239	Ève	Lamont	Le commerce du sexe	2015	Documentaire		Long métrage	français		
1239	Ève	Lamont	Capsules vidéos sur l’hypersexualisation	2013	Documentaire		Série	français		4
1239	Ève	Lamont	L’Imposture	2010	Documentaire		Long métrage	français		
1239	Ève	Lamont	Le plus vieux mensonge du monde	2009	Documentaire		Moyen métrage	français		
1239	Ève	Lamont	30 ans de batailles dans Rosemont	2007	Documentaire		Court métrage	français		
1239	Ève	Lamont	Pas de pays sans paysans	2005	Documentaire		Long métrage	français		
1239	Ève	Lamont	Squat!	2002	Documentaire		Long métrage	français		
1239	Ève	Lamont	Cultiver la solidarité	2001	Documentaire		Court métrage	français		
1239	Ève	Lamont	Méchante job	2001	Documentaire		Long métrage	français		
1239	Ève	Lamont	Le moteur de l'histoire	2000	Expérimental		Court métrage	français		
1239	Ève	Lamont	Le combat quotidien des victimes du travail	1999	Documentaire		Moyen métrage	français		
1239	Ève	Lamont	Au-delà de la honte	1995	Documentaire		Court métrage	français		
1239	Ève	Lamont	Vidéo Blatte: Y sont pas tubages	1994	Film d'art / danse		Court métrage	français		
1239	Ève	Lamont	En dehors du monde	1994	Documentaire		Court métrage, Moyen métrage	français		
1239	Ève	Lamont	Lendemain de veille à Ottawa	1994	Documentaire		Court métrage	français		
1239	Ève	Lamont	La bombe économique	1993	Documentaire		Court métrage	français		
1239	Ève	Lamont	Pas dans 'rue	1992	Documentaire		Moyen métrage	français		
1239	Ève	Lamont	Bataclan	1991	Documentaire, Expérimental		Court métrage	français		
1239	Ève	Lamont	La Revanche des sorcières	1990	Documentaire, Expérimental		Moyen métrage	français		
1239	Ève	Lamont	Des Squatteureuses	1988	Documentaire		Moyen métrage	français		
21840	Ève	Saint-Louis	La Traversée	2020			Court métrage	français		
4120	Eza	Paventi	D'une mer à l'autre	2016	Documentaire		Moyen métrage	français		
4120	Eza	Paventi	Intimidés	2013	Documentaire		Long métrage, Série	français		6
4120	Eza	Paventi	Là où je dors - Luan	2013	Documentaire		Court métrage, Série	français		
4120	Eza	Paventi	Y: génération plaisir	2012	Documentaire		Long métrage	français		
4120	Eza	Paventi	Y: mode d’emploi	2009	Documentaire		Long métrage, Série	français		3
4120	Eza	Paventi	D’Est en Ouest	2009	Documentaire			français		
4120	Eza	Paventi	À ciel ouvert	2008	Documentaire		Court métrage, Série	français		
1791	Flavie	Payette-Renouf	75e, elles se souviennent	2015	Documentaire		Moyen métrage	français		
1791	Flavie	Payette-Renouf	Lise Payette: un peu plus haut, un peu plus loin	2013	Documentaire		Long métrage	français		
1532	Francine	Pelletier	Loto-Québec: la morale de l'argent	2014	Documentaire		Long métrage	français		
1532	Francine	Pelletier	La croisée des chemins	2013	Documentaire		Long métrage	français		
1532	Francine	Pelletier	La revanche du tango	2012	Documentaire		Long métrage	autre	espagnol, s.-t. français	
1532	Francine	Pelletier	Gordon Sheppard ou l'art de bien mourir	2011	Documentaire		Long métrage	autre	anglais, s.-t. français	
1532	Francine	Pelletier	Mordecai Richler: The Last of the Wild Jews	2010	Documentaire		Long métrage	français		
1532	Francine	Pelletier	Mes sœurs musulmanes	2009	Documentaire		Long métrage	français		
1532	Francine	Pelletier	Babine: la fabrication du grandiose	2009	Documentaire		Moyen métrage	français		
1532	Francine	Pelletier	Micheline Charest: La femme qui ne se voyait plus aller	2008	Documentaire		Long métrage	français		
1532	Francine	Pelletier	Baise Majesté	2005	Documentaire		Moyen métrage, Série	français		6
1532	Francine	Pelletier	Monsieur	2004	Documentaire		Long métrage	français		
1532	Francine	Pelletier	Fred Rose: un canadien errant	2002	Documentaire		Long métrage	français		
1246	Gabriele	Kislat	35 years of Canadian theatre - Geordie Productions	2015	Documentaire		Court métrage	anglais		
1246	Gabriele	Kislat	Musically Medicated	2013	Documentaire		Moyen métrage	anglais		
1246	Gabriele	Kislat	Cry Baby	2011	Docufiction		Court métrage	anglais		
1246	Gabriele	Kislat	Sugarmakers	2006	Documentaire		Court métrage	anglais		
1246	Gabriele	Kislat	Dimicatio (The Godfather part 2)	2005	Fiction, Expérimental	Drame	Court métrage	anglais		
1246	Gabriele	Kislat	Scratch	2004	Fiction	Drame	Court métrage	anglais		
1246	Gabriele	Kislat	Pate Besucht (The Godfather part 1)	2003	Fiction, Expérimental	Drame		anglais		
1246	Gabriele	Kislat	Little Dream	2002	Fiction	Drame	Court métrage	anglais		
10002	Gaëlle	D'Ynglemare	Le Colis	2011	Fiction	Comédie	Long métrage	français		
10002	Gaëlle	D'Ynglemare	No-Vacancy	2006	Fiction	Comédie	Court métrage	français		
10002	Gaëlle	D'Ynglemare	Capacité 11 personnes	2004	Fiction	Comédie	Court métrage	français		
10002	Gaëlle	D'Ynglemare	Pas de deux sur chanson triste	2000	Fiction	Drame	Court métrage	français		
5646	Geneva	Guérin	We Call Them Intruders	2015	Documentaire		Moyen métrage	autre	Langues multiples, anglais, s.-t. anglais	
5646	Geneva	Guérin	Rober Racine	2014	Documentaire		Court métrage	autre	sans paroles	
5646	Geneva	Guérin	Van Horne &amp; Waverly	2013	Documentaire		Moyen métrage	autre	français, anglais, s.-t. anglais	
5646	Geneva	Guérin	La cantine afghane	2012			Moyen métrage	autre	français, s.-t. français	
10169	Geneviève	Albert	Noémie dit oui	2022	Fiction	Drame	Long métrage	français		
10169	Geneviève	Albert	Opération Père Noël	2019	Documentaire		Moyen métrage	français		
10169	Geneviève	Albert	La magie de Casse-Noisette	2017	Documentaire		Moyen métrage	français		
10169	Geneviève	Albert	Érotisse	2015	Fiction	Comédie	Court métrage	français		
10169	Geneviève	Albert	La traversée du salon	2014	Fiction	Drame	Court métrage	français		
10169	Geneviève	Albert	La vie heureuse de Gilles Z	2013	Film d'art / danse		Court métrage	français		
10169	Geneviève	Albert	Paul Hébert, le rêveur acharné	2007	Documentaire		Moyen métrage	français		
934	Geneviève	Brault	Tibet: terre des braves	2011	Documentaire		Long métrage	français		
934	Geneviève	Brault	L’école cendrillon	2011	Documentaire		Court métrage	français		
934	Geneviève	Brault	Au secours	2011	Documentaire		Court métrage	français		
934	Geneviève	Brault	Médaillés d'âge d'or	2010	Documentaire		Court métrage	français		
934	Geneviève	Brault	Yoga à la carte	2010	Documentaire		Court métrage	français		
934	Geneviève	Brault	Parole de citoyen	2010	Documentaire		Court métrage	français		
934	Geneviève	Brault	À qui appartient le temps?	2009	Documentaire		Court métrage	français		
934	Geneviève	Brault	Mamie Boom	2009	Documentaire		Court métrage	français		
934	Geneviève	Brault	Bon Cœur &amp; Co.	2008	Documentaire		Court métrage	français		
934	Geneviève	Brault	Quelle ordure!	2008	Documentaire		Court métrage	français		
9358	Geneviève	Sauvé	Her	2019	Fiction	Drame	Court métrage	anglais		
9358	Geneviève	Sauvé	Still Untitled	2019	Fiction, Film d'art / danse		Court métrage	français		
9358	Geneviève	Sauvé	Le Service	2017	Fiction	Drame	Court métrage	français		
9358	Geneviève	Sauvé	Dire - Unspokenwords	2017	Fiction	Drame	Court métrage	français		
6194	Geneviève	Tremblay	Dany Turcotte: urgence de vivre (Les  grands reportages personnalités)	2020	Documentaire		Série	français		
6194	Geneviève	Tremblay	Serge Postigo, au gré du vent	2020	Documentaire		Moyen métrage	français		
6194	Geneviève	Tremblay	Liza Frulla, une femme de première	2019	Documentaire		Moyen métrage	français		
6194	Geneviève	Tremblay	Claire Lamarche, Lamarche vers l'essentiel	2018	Documentaire		Moyen métrage	français		
6194	Geneviève	Tremblay	Edith Butler, Aimer la vie (Les grands reportages personnalités)	2016	Documentaire		Moyen métrage	français		
6194	Geneviève	Tremblay	Micheline Lanctôt (Les grands reportages, personnalités)	2015	Documentaire		Moyen métrage	français		
6194	Geneviève	Tremblay	Guy Fournier: les femmes d’abord (Les grands reportages personnalités)	2015	Documentaire		Moyen métrage	français		
6194	Geneviève	Tremblay	Roger Tabra (Les grands reportages personnalités)	2015	Documentaire		Moyen métrage	français		
6194	Geneviève	Tremblay	5 Étoiles sur le pouce – La cuisine de rue : une tendance bien relevée	2014	Documentaire		Court métrage	français		
6194	Geneviève	Tremblay	2 poids, 2 mesures – L’obésité, dilemme de taille	2014	Documentaire		Court métrage	français		
6194	Geneviève	Tremblay	Le monde à l’envers – Transgenres et fiers de l’être	2014	Documentaire		Court métrage	français		
6194	Geneviève	Tremblay	Louise Latraverse: libre et moderne (Les grands reportages personnalités)	2013	Documentaire		Moyen métrage	français		
6194	Geneviève	Tremblay	Avec l’âge – Les défis d’une population vieillissante	2012				français		
6194	Geneviève	Tremblay	Grandeur nature -  L'art et l'environnement	2012	Documentaire		Court métrage, Série	français		
6194	Geneviève	Tremblay	L'aubaine du siècle - La folie du coupon sur internet	2012	Documentaire		Court métrage, Série	français		
6194	Geneviève	Tremblay	Les échangistes	2008	Documentaire		Court métrage	français		
6194	Geneviève	Tremblay	Musique de la Bosnie-Herzégovine – Les gitans de Sarajevo (La symphonie du nouveau monde)	2008	Documentaire		Court métrage	français		
6194	Geneviève	Tremblay	La musique du Maroc (La symphonie du nouveau monde)	2008	Documentaire		Court métrage	français		
6194	Geneviève	Tremblay	La musique du Japon (La symphonie du nouveau monde)	2008	Documentaire		Court métrage	français		
6194	Geneviève	Tremblay	La musique de Madagascar (La symphonie du nouveau monde)	2008	Documentaire		Court métrage	français		
6194	Geneviève	Tremblay	Dollar à deux faces	2007	Documentaire		Court métrage	français		
6194	Geneviève	Tremblay	La vie en rose	2006	Documentaire		Court métrage	français		
6194	Geneviève	Tremblay	Les oiseaux de nuit	2006	Documentaire		Court métrage, Série	français		
6194	Geneviève	Tremblay	Train d’enfer	2005	Documentaire		Court métrage	français		
6194	Geneviève	Tremblay	Le chemin des écoliers	2005	Documentaire		Court métrage, Série	français		
6194	Geneviève	Tremblay	L’Amour éternel (Culture choc)	2002	Documentaire		Court métrage	français		
6194	Geneviève	Tremblay	Sonia Benezra, le meilleur est à venir		Documentaire		Moyen métrage	français		
9703	Ghyslaine	Côté	Le secret de ma mère	2006	Fiction	Comédie	Long métrage	français		
9703	Ghyslaine	Côté	Elles étaient cinq	2004	Fiction	Drame	Long métrage	français		
9703	Ghyslaine	Côté	Pendant ce temps	1998	Fiction	Drame	Court métrage	français		
21086	Giulia	Frati	Échos d’Istanbul	2017	Documentaire		Long métrage	autre	turc, s.-t. anglais	
1305	Guylaine	Dionne	Jazz Club Owner	2020	Documentaire		Long métrage	anglais		
1305	Guylaine	Dionne	Les réalisatrices contemporaines: L'état des choses	2018	Documentaire		Long métrage	français		
1305	Guylaine	Dionne	Les mercredis de Rose	2010	Fiction, Expérimental	Drame	Court métrage	français		
1305	Guylaine	Dionne	Serveuses demandées	2008	Fiction	Drame	Long métrage	français		
1305	Guylaine	Dionne	Mary Shelly	2004	Docufiction	Drame	Long métrage	autre	français, s.-t. anglais	
1305	Guylaine	Dionne	Les Fantômes des trois Madeleine	2000	Fiction	Drame	Long métrage	français		
1305	Guylaine	Dionne	Les Histoires oubliées - La mémoire des lieux	2000	Documentaire		Court métrage, Série	français		62
1305	Guylaine	Dionne	Jess Goes West	2000	Documentaire		Long métrage	anglais		
1305	Guylaine	Dionne	Îles d'inspiration	1999	Documentaire		Court métrage, Série	français		13
1305	Guylaine	Dionne	Les rêves secrets des Tarahumaras	1994	Documentaire		Court métrage, Série	français		
1305	Guylaine	Dionne	Les frissons d'Agathe	1989	Fiction	Drame	Court métrage	français		
1305	Guylaine	Dionne	Last Call	1988	Fiction	Drame	Court métrage	français		
1269	Guylaine	Maroist	Je vous salue salope	2022	Documentaire		Long métrage	français		
1269	Guylaine	Maroist	Jukebox	2020	Documentaire		Long métrage	français		
1269	Guylaine	Maroist	Expo 67 mission impossible	2017	Documentaire		Moyen métrage	français		
1269	Guylaine	Maroist	God Save Justin Trudeau	2014	Documentaire		Long métrage	français		
1269	Guylaine	Maroist	Gentilly or Not to Be	2012	Documentaire		Moyen métrage	français		
1269	Guylaine	Maroist	Les États-Désunis du Canada	2012	Documentaire		Long métrage	français		
1269	Guylaine	Maroist	Les Wizz du showbizz	2009	Documentaire		Moyen métrage, Série	français		10
1269	Guylaine	Maroist	J’ai la mémoire qui tourne	2009	Documentaire		Moyen métrage, Série	français		
1269	Guylaine	Maroist	Bombes à retardement	2007	Documentaire		Moyen métrage	français		
1269	Guylaine	Maroist	L’été c’est pas juste Noël	2006	Documentaire		Moyen métrage, Série	français		10
1269	Guylaine	Maroist	Chanter plus fort que la mer	2002	Documentaire		Long métrage	français		
19541	Halima	Ouardiri	Clebs	2019	Documentaire		Court métrage	autre	Arabe	
19541	Halima	Ouardiri	Mokhtar	2010	Fiction	Drame	Court métrage	français		
946	Hejer	Charf	Les réfugiés du chemin Roxham	2019	Documentaire		Court métrage	français		
946	Hejer	Charf	Rien de mon errance - poèmes de Nadine Ltaif	2019	Film d'art / danse		Court métrage	français		
946	Hejer	Charf	Béatrice un siècle	2018	Documentaire		Long métrage	français		
946	Hejer	Charf	La mélomane voilée	2015	Film d'art / danse		Court métrage	autre	sans paroles	
946	Hejer	Charf	Autour de Maïr	2015	Documentaire		Long métrage	français		
946	Hejer	Charf	Le viol d’Iman Al-Obeidi	2011	Expérimental		Court métrage	français		
946	Hejer	Charf	Where Have All the Flowers Gone	2010	Expérimental, Docufiction		Court métrage	français		
946	Hejer	Charf	Le ventre de Noun - poe?mes de Nadine Ltaif	2010	Expérimental		Court métrage	français		
946	Hejer	Charf	Je suis le futur de votre mémoire	2010	Expérimental		Court métrage	français		
946	Hejer	Charf	Filles mutilées	2010	Expérimental		Court métrage	autre	sans paroles	
946	Hejer	Charf	Femmes lapidées	2010	Expérimental		Court métrage	français		
946	Hejer	Charf	Wonderful World	2009	Expérimental		Court métrage	français		
946	Hejer	Charf	Nos vies transitoires	2009	Expérimental		Court métrage	autre	sans paroles	
946	Hejer	Charf	Un seul Dieu	2009	Expérimental		Court métrage	autre	français, anglais	
946	Hejer	Charf	La nageuse de la Place des arts	2009	Expérimental		Court métrage	français		
946	Hejer	Charf	Sur la trace de ma malédiction	2008	Documentaire, Expérimental		Court métrage	français		
946	Hejer	Charf	La main de fatma	2008	Documentaire, Expérimental		Court métrage	français		
946	Hejer	Charf	Anna Karina au Québec	2005	Documentaire		Moyen métrage	français		
946	Hejer	Charf	Les passeurs	2003	Docufiction		Long métrage	français		
1286	Helen	Doyle	Danielle Marie Chanut et l’atelier des chimères	2016	Documentaire		Court métrage	français		
1286	Helen	Doyle	L’artiste dans son for intérieur	2016	Expérimental		Court métrage	français		
1286	Helen	Doyle	Helen Doyle, cinéaste: La liberté de voir	2015	Documentaire, Film d'art / danse		Long métrage	français		
1286	Helen	Doyle	Dans un océan d’images j’ai vu le tumulte du monde	2012	Documentaire		Long métrage	français		
1286	Helen	Doyle	Birlyant, une histoire thétchène	2008	Documentaire		Long métrage	autre	thétchène, russe, anglais, s.-t. français	
1286	Helen	Doyle	Soupirs d'âme	2004	Fiction, Expérimental	Drame	Long métrage	français		
1286	Helen	Doyle	Les messagers	2003	Documentaire		Long métrage	français		
1286	Helen	Doyle	Petites histoires à se mettre en bouche	1998	Documentaire		Long métrage	français		
1286	Helen	Doyle	Le rendez-vous de Sarajevo	1997	Documentaire		Moyen métrage	français		
1286	Helen	Doyle	Je t'aime gros, gros, gros	1993	Documentaire		Long métrage	français		
1286	Helen	Doyle	Le rêve de voler	1986	Docufiction		Long métrage	français		
1286	Helen	Doyle	Tatouages de la mémoire	1985	Film d'art / danse		Moyen métrage	français		
1286	Helen	Doyle	Les mots / Maux du silence	1983	Documentaire		Long métrage	français		
1286	Helen	Doyle	Juste pour me calmer	1981	Documentaire		Moyen métrage	français		
1286	Helen	Doyle	Chaperons rouges	1971	Documentaire		Moyen métrage	français		
21766	Hélène	Bélanger-Martin	LIBRE	2021	Documentaire		Moyen métrage	français		
21766	Hélène	Bélanger-Martin	Nathalie Trépanier, sculpteure d'objets oubliés	2012	Documentaire		Moyen métrage	français		
21766	Hélène	Bélanger-Martin	Devenir	2011	Documentaire		Court métrage	français		
21766	Hélène	Bélanger-Martin	Émotionnisme	2009	Documentaire		Court métrage	français		
21766	Hélène	Bélanger-Martin	La peau et les os, après	2006	Documentaire		Long métrage	français		
956	Hélène	Choquette	Lepage au Soleil : à l'origine de Kanata	2019	Documentaire		Long métrage	français		
956	Hélène	Choquette	Carré Saint-Louis : une histoire populaire	2019	Documentaire		Moyen métrage	français		
956	Hélène	Choquette	Comme un caillou dans la botte	2018	Documentaire		Long métrage	français		
956	Hélène	Choquette	1968 : 50 ans plus tard	2017	Documentaire		Série	français		2
956	Hélène	Choquette	Unité 9 - Le Web documentaire	2015	Documentaire		Moyen métrage	français		
956	Hélène	Choquette	Chienne de vie	2015	Documentaire		Long métrage	français		
956	Hélène	Choquette	Grande fille!	2014	Documentaire		Long métrage	français		
956	Hélène	Choquette	Les différents	2014	Documentaire		Long métrage	français		
956	Hélène	Choquette	Notes de passage	2014	Documentaire		Moyen métrage	français		
956	Hélène	Choquette	Les Discrètes	2013	Documentaire		Long métrage	français		
956	Hélène	Choquette	Les Poings de la fierté	2013	Documentaire		Long métrage	autre	thaï, s.-t. français	
956	Hélène	Choquette	Avenue zéro	2010	Documentaire			français		
956	Hélène	Choquette	PIB : L'indice humain de la crise économique canadienne	2010	Documentaire		Série	français		
956	Hélène	Choquette	Les apprentis du rebut global	2009	Documentaire		Court métrage, Série	français		12
956	Hélène	Choquette	Bachelet et moi	2007	Documentaire		Long métrage	français		
956	Hélène	Choquette	Les réfugiés de la planète bleue	2006	Documentaire		Long métrage	français		
